manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
JAMIESON2010,6,8.882779377211854,0.010186771534787451,0.046286536165125194,0.04578627709938445,4.711256002423233e-4,-0.003213284551515382,Pulse-Taker
NILSSON2008,6,23.066088645683617,0.010484993333162123,0.04497354377078095,0.044472595990480306,4.710049216854531e-4,-0.004940793086149447,Pulse-Taker
DONG2015,6,15.488820562153986,0.010325671804464984,0.04561245252477876,0.04511183987647372,4.7051520511115535e-4,-0.004080433903307933,Pulse-Taker
SOKIM2009,6,9.552384186428375,0.010200850812523345,0.04609877672885015,0.045598419176128,4.698410821238236e-4,-0.003420613609786402,Pulse-Taker
BLACKWELL2013,6,11.848054789293009,0.01024912015522068,0.045157262473544346,0.04465641106070635,4.6231204309303553e-4,-0.004429220283346912,Pulse-Taker
AGYEI2011,6,12.777332122547843,0.010268659372216259,0.0448181798337917,0.04431715055918389,4.596744681206896e-4,-0.004795461638047406,Pulse-Taker
SHINASYI2013,6,5.290273288879639,0.010111234605707302,0.04530148037214774,0.044800704607094906,4.5756609574073594e-4,-0.004093347092952207,Pulse-Taker
HOFERHAR2012,6,5.290273288879639,0.010111234605707302,0.04530148037214773,0.04480070460709489,4.575660957407358e-4,-0.004093347092952221,Pulse-Taker
HARRIS2017,6,20.904062269363095,0.01043953402730654,0.043712014314863046,0.043210404814275384,4.556530216084022e-4,-0.006139135960448539,Pulse-Taker
LIN2008,6,10.394033853810441,0.010218547548359604,0.04445424508385502,0.04395302491159828,4.536728029832336e-4,-0.0050897429960417425,Pulse-Taker
MISHRA2010,6,5.052909601831551,0.010106243737618592,0.04469496683534129,0.044193872930819125,4.511455066143461e-4,-0.004692923526608913,Pulse-Taker
KEATINGE2001,6,15.455927850734877,0.010324980194110366,0.043533675011406134,0.043031971965055815,4.487921800532463e-4,-0.006158250106486793,Pulse-Taker
NSTA2003,6,26.0810281781896,0.010548386203778959,0.04223490164871024,0.041732517346224116,4.446572830544207e-4,-0.0077675487136486575,Pulse-Taker
ALLSOPPM2009,6,22.77183318864683,0.010478806244527305,0.0419438909033928,0.04144135395467792,4.38642342022167e-4,-0.007961846152602472,Pulse-Taker
OTTENBREITLEFTWICH2012,6,34.332314506607624,0.010721879808211255,0.040935750132183014,0.040432684375204996,4.3789331534776685e-4,-0.009307849266450865,Pulse-Taker
BORKOWHI2009,6,29.019161935730967,0.010610164137013982,0.04133596452434596,0.04083310869507213,4.376222075547961e-4,-0.008752354646326845,Pulse-Taker
DOWNES1993,6,22.264253895142332,0.010468133755698258,0.0409518227191754,0.04044876539288192,4.27700087258128e-4,-0.008939080012498808,Pulse-Taker
GREENE2007,6,6.271208989074573,0.010131860004411138,0.04184126600414555,0.04133867522475912,4.230683536818975e-4,-0.007582229924189647,Pulse-Taker
MISHRA2006,6,46608.40742982688,0.99,1,1,1,-0.4114002581824636,Hub
SCHMIDT2009,6,9733.310050875623,0.21465500487695038,0.5837634304343375,0.5835450984873597,0.12652613733507545,0.2500611021921085,Hub
BAKIR2015,6,10494.232407469546,0.23065434814103355,0.45237626324808816,0.4520890137236625,0.1053295926890446,0.09643550021288134,Hub
ERTMER2010,6,9188.242202077212,0.2031942723336495,0.3709314894168242,0.3706015190039857,0.07606475351490914,0.05315911211927613,Hub
KAY2006,6,8110.4647651857895,0.1805326551191195,0.3700352204344923,0.36970477989440825,0.0674179651763305,0.08376156707895027,Hub
