manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
SHULMAN1987,2,49.052669379086716,0.013183805526081057,0.17313062487300407,0.1686640857541898,0.002246095460421714,0.09234249144154362,Hub
KOEHLER2005,2,49.052669379086716,0.013183805526081057,0.173130624873004,0.16866408575418976,0.0022460954604217134,0.09234249144154356,Hub
POLLYMCG2010,2,54.217025394064244,0.013519002477180022,0.1577043568139182,0.1531544888987839,0.0020914100149635353,0.07651059680064788,Hub
POLLY2014,2,12.149501992590418,0.010788573834467689,0.19074783606317447,0.1863764606610394,0.0020310466735842287,0.11285820645320296,Hub
COXGRAHA2009,2,45.45973497978134,0.012950603041075578,0.14849254615203575,0.14389291836682513,0.0018823232991824702,0.06798661435323397,Hub
ABBITT2011,2,87.22339955306646,0.015661309466249468,0.11874831187081501,0.1139880132590233,0.0018032338899924359,0.03496211580371238,Hub
HUTCHISO2011,2,107.15688999856324,0.01695510973925794,0.10820046887531672,0.10338319348487571,0.0017705791825565697,0.022848626758736296,Hub
HEWBRUSH2007,2,58.88621501402145,0.013822060229235367,0.13142307668603265,0.12673124394632654,0.0017693806936889347,0.049862582191275664,Hub
NSTA2003,2,58.88621501402145,0.013822060229235367,0.13142307668603265,0.12673124394632654,0.0017693806936889347,0.049862582191275664,Hub
MERRILL2007,2,28.250059862895014,0.011833594335274897,0.1525903266945293,0.14801283408283453,0.00176921599489961,0.0734361029637762,Hub
YOONHOHE2006,2,28.250059862895014,0.011833594335274897,0.15259032669452918,0.14801283408283442,0.0017692159948996086,0.07343610296377609,Hub
LEELINNV2010,2,111.89302740112608,0.01726251279449284,0.10516929350547251,0.10033564447274572,0.0017495407539944018,0.019445458594434875,Hub
GRAHAMCU2004,2,36.0357378281343,0.012338930433060936,0.14199704115367853,0.13736232629420403,0.0017120244325935358,0.062231303048054035,Hub
MISHRA2007,2,111.61705420488117,0.017244600517783402,0.10051982020675354,0.09566105589585186,0.0016662996909427414,0.01481766119566148,Hub
JANG2010,2,129.43272555622133,0.018400941928296395,0.09013280004189393,0.0852179276765766,0.001583929432753988,0.003031335899255185,Hub
IRA2009,2,158.6991799648873,0.020300506222239514,0.07851968529614786,0.07354208182376155,0.0015080217067269888,-0.010880468524168544,Hub
HARRISGR2010,2,38.2164394775426,0.012480470741672158,0.12428646356890254,0.11955608065111224,0.0015071880470254578,0.04434944552954937,Hub
ANGELIVA2009,2,38.2164394775426,0.012480470741672158,0.1242864635689025,0.1195560806511122,0.0015071880470254573,0.04434944552954933,Hub
AGYEI2011,2,63.464333257946144,0.014119206915614768,0.11042682156693734,0.10562157237034088,0.001506356399039821,0.028506745655050653,Hub
DRENT2008,2,63.464333257946144,0.014119206915614768,0.11042682156693732,0.10562157237034087,0.0015063563990398209,0.02850674565505517,Hub
FLICKBEL2000,2,59.25769391000887,0.013846171385199724,0.10863224765880765,0.10381730462809012,0.0014519921137677012,0.027042575912452044,Hub
NRC2000,2,59.25769391000887,0.013846171385199724,0.10863224765880765,0.10381730462809012,0.0014519921137677012,0.027042575912452044,Hub
GUZEYROE2009,2,59.25769391000887,0.013846171385199724,0.10863224765880763,0.1038173046280901,0.001451992113767701,0.02704257591245203,Hub
KEATINGE2001,2,48.973447305307026,0.013178663549518313,0.11007547157424977,0.1052683244739046,0.0014013089198617304,0.029293560521513398,Hub
NIESS2007,2,72.3388291600737,0.014695213674309609,0.09817179843647335,0.09330035070615349,0.001384917767186817,0.015554688581225207,Hub
BELL2013,2,36.66542963460524,0.012379801119173379,0.11254035032122625,0.10774651787211584,0.0013473540025659132,0.03272515401901118,Hub
POLLY2012,2,41.68393041643593,0.012705531211420852,0.10962607004769535,0.10481649539402825,0.001345201266364218,0.029416703143755617,Hub
GOKTASYI2009,2,38.301449315071665,0.012485988377999035,0.11084174329837808,0.10603873540397574,0.0013373721392644,0.03089804828909543,Hub
